lei,legal_name,review_priority_score,review_reason,review_status,entity_type,review_note,coverage_gap_priority_score,reason_flags,uie_country,uie_source,evidence_tier,uie_confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,direct_parent_name,direct_parent_country,ultimate_parent_name,ultimate_parent_country,ctos_registered_malaysia,ctos_name,ctos_match_score,ctos_match_method,override_reason,source_url,source_note,city,size_proxy,has_parent_link,has_ultimate_link,foreign_parent,is_non_consolidating,has_exception_filed,has_inferred_parent,in_address_cluster
2549007ULQRQR7YBEC10,Koperasi Pegwai Pejabat Pengarah Tanah Dan Galian Kuala Lumpur Berhad,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9984,SG,0.9984,0.9974,SG;GB;US,0.9984;0.0009;0.0006,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900H4CBUMQZ9EBZ04,Kristal Mahamas Sdn. Bhd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7279,SG,0.7279,0.5799,SG;OFFSHORE;ASIA_OTHER,0.7279;0.148;0.0851,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900QAZNC4CJ5L0U26,Kubera Capital Markets Ltd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9042,US,0.9042,0.8365,US;DE;GB,0.9042;0.0677;0.0216,,,,,0.0,,,,,,,Jalan Merdeka,1.3976854846715725,0,0,0,0,1,0,1
549300UHIFHVG3WVW170,LABUAN REINSURANCE (L) LTD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9968,US,0.9968,0.9941,US;DE;GB,0.9968;0.0028;0.0002,,,,,0.0,,,,,,,VICTORIA,1.3976854846715725,0,0,0,1,1,0,0
529900GODDPYOHZ8BZ03,LAFARGE DRYMIX SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8132,DE,0.8132,0.6278,DE;US;OFFSHORE,0.8132;0.1854;0.0008,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
254900966TJE2KUTMP41,LIBERTY GENERAL INSURANCE BERHAD,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9435,SG,0.9435,0.9094,SG;GB;DE,0.9435;0.0341;0.0113,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
213800YMFJW5C7IGZU42,LIRUNEX ENTERPRISE,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,OFFSHORE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9101,OFFSHORE,0.9101,0.8225,OFFSHORE;GB;US,0.9101;0.0876;0.0012,,,,,0.0,,,,,,,AMPANG,1.3976854846715725,0,0,0,1,1,0,0
2138005TF9FRTO216756,LIRUNEX GROUP LTD,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,MIDEAST_AFRICA,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9384,MIDEAST_AFRICA,0.9384,0.8922,MIDEAST_AFRICA;DE;GB,0.9384;0.0462;0.0106,,,,,0.0,,,,,,,LABUAN,1.3976854846715725,0,0,0,1,1,0,0
984500G9B7CCE57F4686,LIRUNEX LIMITED,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,OFFSHORE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9908,OFFSHORE,0.9908,0.9835,OFFSHORE;MIDEAST_AFRICA;GB,0.9908;0.0074;0.0007,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,1,1,0,0
254900JAS07NODDVAU92,Lompat Bintang (L) Foundation,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5133,US,0.5133,0.3376,US;OFFSHORE;EUROPE,0.5133;0.1757;0.1478,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
254900AMOGPOG1AHXG61,Lunas Capital I Ltd,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.96,EUROPE,0.96,0.94,EUROPE;GB;US,0.96;0.02;0.0107,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
2549005BNWUP708OZA33,MAGRI FOODS SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9037,GB,0.9037,0.8134,GB;DE;US,0.9037;0.0904;0.0044,,,,,0.0,,,,,,,George Town,1.3976854846715725,0,0,0,1,1,0,0
21380067CL9BPAIZR530,MAKKAH INVESTMENT HOLDINGS LIMITED,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9632,US,0.9632,0.951,US;DE;SG,0.9632;0.0123;0.0107,,,,,0.0,,,,,,,FEDERAL TERRITORY OF LABUAN,1.3976854846715725,0,0,0,0,1,0,1
213800SFHSQSEIV3BV68,MALAY INVESTMENT INTERNATIONAL CORP.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6702,US,0.6702,0.3521,US;SG;DE,0.6702;0.318;0.0076,,,,,0.0,,,,,,,LABUAN,1.3976854846715725,0,0,0,0,1,0,1
5493004OT3TOY404V310,MALAYAN BANKING BERHAD,0.5391,validate_model_only_investor_economy,todo,financial_institution,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6091,DE,0.6091,0.2209,DE;GB;SG,0.6091;0.3883;0.0012,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
549300Q8W15275IJ2M42,MALAYSIA SMELTING CORPORATION BERHAD,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6667,DE,0.6667,0.541,DE;GB;ASIA_OTHER,0.6667;0.1258;0.12,,,,,0.0,,,,,,,PULAU INDAH,1.3976854846715725,0,0,0,1,1,0,0
98450046CDB92D4D9A31,MALINDO AIRWAYS SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9936,DE,0.9936,0.9906,DE;OFFSHORE;GB,0.9936;0.0031;0.0029,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
9845005B88CCX1BF1D39,MAM MINERALS SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.985,US,0.985,0.9753,US;GB;DE,0.985;0.0097;0.0034,,,,,0.0,,,,,,,SUBANG JAYA,1.3976854846715725,0,0,0,1,1,0,0
254900G8K0H9LFKGS258,MARA EXCELLENT VENTURES SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5184,DE,0.5184,0.0912,DE;SG;GB,0.5184;0.4272;0.0279,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
549300DKNGVGEY7J3A42,MARKEM-IMAJE SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9626,US,0.9626,0.9268,US;GB;SG,0.9626;0.0358;0.0008,,,,,0.0,,,,,,,SELANGOR,1.3976854846715725,0,0,0,0,1,0,1
549300U0TG9JMULQZB43,MASSIVE SOLUTIONS SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7835,SG,0.7835,0.6549,SG;DE;GB,0.7835;0.1286;0.0572,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
2549002Y0AH6CNAT4H19,MAXIS HOLDINGS SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4925,SG,0.4925,0.2909,SG;DE;OFFSHORE,0.4925;0.2016;0.1595,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
254900UD4649CLRIC641,MAXMONEY SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9411,SG,0.9411,0.8862,SG;GB;US,0.9411;0.055;0.0015,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
2549007GD0DSG7B2JK90,MAYBANK AGEAS HOLDINGS BERHAD,0.5391,validate_model_only_investor_economy,todo,financial_institution,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9867,SG,0.9867,0.9761,SG;US;OFFSHORE,0.9867;0.0107;0.0016,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
5493008S4ZZ3JUH4OO20,MAYBANK ASSET MANAGEMENT SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,financial_institution,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9985,US,0.9985,0.998,US;DE;GB,0.9985;0.0005;0.0004,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,1,0,1
254900S9SAQOA11H5760,MBS FINANCIAL LTD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9375,GB,0.9375,0.9088,GB;US;DE,0.9375;0.0287;0.0249,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,1,1,0,0
984500B6442EIDF6BB37,MEGA TECH INC.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7763,GB,0.7763,0.7133,GB;DE;US,0.7763;0.0631;0.0623,,,,,0.0,,,,,,,Federal Territory of Labuan,1.3976854846715725,0,0,0,0,1,0,1
549300DZXXM4RLI4T759,MEMC IPOH SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5732,GB,0.5732,0.1584,GB;US;DE,0.5732;0.4148;0.0066,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,0,0,1
549300UWD34TGZ7SOT75,MEMC KUCHING SDN BHD,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.791,US,0.791,0.5881,US;GB;DE,0.791;0.2029;0.0034,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,0,0,1
984500E87706B1379766,MFEX MALAYSIA SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8273,DE,0.8273,0.7314,DE;GB;US,0.8273;0.0959;0.0712,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
9845004A95VJA0388766,MFMi LTD,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,OFFSHORE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9944,OFFSHORE,0.9944,0.991,OFFSHORE;US;DE,0.9944;0.0034;0.0014,,,,,0.0,,,,,,,Jalan Merdeka,1.3976854846715725,0,0,0,0,1,0,1
635400D5ENLKIZT4JB91,MGK Global Ltd,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6868,US,0.6868,0.4905,US;DE;GB,0.6868;0.1963;0.1038,,,,,0.0,,,,,,,Federal Territory of Labuan,1.3976854846715725,0,0,0,0,1,0,1
549300CHDTSB345F9B65,MICHELIN MALAYSIA SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9921,US,0.9921,0.9844,US;DE;EUROPE,0.9921;0.0076;0.0001,,,,,0.0,,,,,,,PETALING JAYA,1.3976854846715725,0,0,0,1,1,0,0
984500B653F9A39EE009,MISC Shipmanagement (L) Pte. Ltd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5216,DE,0.5216,0.0505,DE;EUROPE;GB,0.5216;0.471;0.0053,,,,,0.0,,,,,,,Merdeka,1.3976854846715725,0,0,0,0,1,0,1
549300HZKF0KNWJL9L49,MK ELECTRIC (MALAYSIA) SDN. BHD,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9793,US,0.9793,0.9591,US;DE;GB,0.9793;0.0202;0.0004,,,,,0.0,,,,,,,SHAH ALAM,1.3976854846715725,0,0,0,1,1,0,0
213800JBVQCXYM2TYT90,MOBILE REPAIR SOLUTIONS MALAYSIA SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9951,US,0.9951,0.9904,US;DE;SG,0.9951;0.0047;0.0002,,,,,0.0,,,,,,,SELANGOR,1.3976854846715725,0,0,0,1,1,0,0
25490052KVOYBA9UL864,MONEYMATCH SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4789,US,0.4789,0.0632,US;GB;DE,0.4789;0.4157;0.0983,,,,,0.0,,,,,,,PETALING JAYA,1.3976854846715725,0,0,0,1,1,0,0
549300A5FUGN4KFEM974,MOTOROLA SOLUTIONS MALAYSIA SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9973,US,0.9973,0.9955,US;GB;DE,0.9973;0.0018;0.0008,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,0,0,1
549300I3RTUOX47CDN38,MSR CAPITAL LIMITED,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7848,GB,0.7848,0.6,GB;DE;US,0.7848;0.1848;0.0201,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,1,1,0,0
5493004J7RS38EAIY275,MSR Capital Management Ltd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7089,US,0.7089,0.4643,US;DE;EUROPE,0.7089;0.2446;0.0236,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,1,1,0,0
254900KGUDYALZCSS165,MTC ASSET MANAGEMENT (M) SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.538,SG,0.538,0.0907,SG;GB;US,0.538;0.4473;0.0087,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
2549003NBM1LN55SZ370,Malaysia Airports Holdings Berhad,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8425,SG,0.8425,0.7094,SG;EUROPE;US,0.8425;0.1331;0.0166,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
25490051RM1LPKQB7B33,Malaysia Blue Ocean Strategy Institute,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8595,SG,0.8595,0.7442,SG;US;DE,0.8595;0.1154;0.0237,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900RMCBR1B91DJ959,Malaysia Hengyuan International Limited,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9255,SG,0.9255,0.8875,SG;US;DE,0.9255;0.038;0.023,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900LEP4PVI26BUR27,Malaysian Community & Education Foundation,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9698,SG,0.9698,0.946,SG;US;EUROPE,0.9698;0.0238;0.0041,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
549300QVYF0SJUEX3X96,Mandarin Re Ltd,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,MIDEAST_AFRICA,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7394,MIDEAST_AFRICA,0.7394,0.5314,MIDEAST_AFRICA;US;DE,0.7394;0.2081;0.0288,,,,,0.0,,,,,,,Federal Territory of Labuan,1.3976854846715725,0,0,0,0,1,0,1
254900RC71HHZY7EDT05,Measat Communication Systems Sdn. Bhd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9718,US,0.9718,0.9508,US;SG;GB,0.9718;0.021;0.0034,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
5299003LB4KYSUS1B092,Mercedes-Benz Parts Logistics Asia Pacific Sdn. Bhd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9356,EUROPE,0.9356,0.9051,EUROPE;DE;ASIA_OTHER,0.9356;0.0305;0.0303,,,,,0.0,,,,,,,Selangor Darul Ehsan,1.3976854846715725,0,0,0,1,1,0,0
894500PHZNEZXRT7KD37,Mindfx Social Trading,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6908,US,0.6908,0.3973,US;GB;DE,0.6908;0.2936;0.0151,,,,,0.0,,,,,,,Bayan Lepas,1.3976854846715725,0,0,0,1,1,0,0
254900AZYT50S1I2KJ53,N2N CONNECT BERHAD,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3861,OTHER,0.3861,0.0571,OTHER;GB;DE,0.3861;0.329;0.2806,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
5493002V56CHA7DZ2M68,NATURAL OLEOCHEMICALS SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9989,US,0.9989,0.9985,US;SG;DE,0.9989;0.0004;0.0003,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,1,0,1
2549008MN9GBTEASBX45,NAZA LEGACY SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.998,SG,0.998,0.9972,SG;GB;US,0.998;0.0009;0.0007,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
549300E5EJEMDSQSW073,NEK GLOBAL VENTURES SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.988,US,0.988,0.9779,US;DE;EUROPE,0.988;0.0101;0.0008,,,,,0.0,,,,,,,Georgetown,1.3976854846715725,0,0,0,1,1,0,0
213800236FPKUA98LP10,NESTLE (MALAYSIA) GROUP RETIREMENT SCHEME,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7383,US,0.7383,0.5054,US;DE;SG,0.7383;0.2329;0.0272,,,,,0.0,,,,,,,PETALING JAYA,1.3976854846715725,0,0,0,1,1,0,0
98450096BXFB7F98B550,NEXUS FINTRADE LIMITED,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9889,GB,0.9889,0.9836,GB;DE;US,0.9889;0.0053;0.0053,,,,,0.0,,,,,,,Jalan Merdeka,1.3976854846715725,0,0,0,0,1,0,1
