direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
IN,ID,CH,ID,2138004P5THCO7FJWH17,"""PAPANDAYAN COCOA INDUSTRIES"" PT",ID,CH,BARRY CALLEBAUT AG,213800Y5RWKLDPUTT265,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,0.0
IN,ID,CN,ID,254900N240CIN0O2PC47,"BANK CHINA CONSTRUCTION BANK INDONESIA, PT TBK",ID,CN,中国建设银行股份有限公司,5493001KQW6DM7KEDR62,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CN,CN,,0.0
IN,ID,MY,ID,549300NZ97UNGBXAPM35,BANK CIMB NIAGA,ID,MY,CIMB GROUP HOLDINGS BERHAD,549300FYDN5UD7USZW18,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,MY,,0.0
IN,ID,GB,ID,2138008Z54IOGPGG1838,"BENTOEL INTERNASIONAL INVESTAMA TBK, PT",ID,GB,BRITISH AMERICAN TOBACCO P.L.C.,213800FKA5MF17RJKT63,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0.0
IN,ID,FR,ID,213800LXP1J51ILX9Y54,"BNP PARIBAS ASSET MANAGEMENT, PT",ID,FR,BNP PARIBAS,R0MUWSFPU8MPRO8K5P83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,0.0
IN,ID,HK,ID,213800O9OO4VS2MUDX27,"CLSA SEKURITAS INDONESIA, PT",ID,HK,CITIC Limited,2549006I3Q3M98KHOT11,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,HK,HK,,0.0
IN,ID,US,ID,2549000ZUV6K3SMJO390,"Crown Beverage Cans Indonesia, PT",ID,US,"CROWN HOLDINGS, INC.",NYLWZIOY8PUNIT4JOE22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,US,,0.0
IN,ID,DE,ID,549300XTEV3ZV7F18R83,DANA PENSIUN LEMBAGA KEUANGAN ALLIANZ INDONESIA,ID,DE,Allianz SE,529900K9B0N5BT694847,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,ID,DE,DE,0.0
IN,ID,DE,ID,529900FKQMWE1Q1CVE32,DRAEGERINDO JAYA,ID,DE,Drägerwerk AG & Co. KGaA,5493005UFVHY0PPNKD75,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,DE,ID,254900JV97NJXWVHAD92,"FUCHS Indonesia, PT",ID,DE,FUCHS SE,529900SNF9E1P5ZO4P98,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,US,ID,254900NVA3LAHUCPIG67,"HAVI Indonesia, PT",ID,US,THE HAVI GROUP LIMITED PARTNERSHIP,A7LWHWVH0PWZDS51XX82,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,ID,GB,ID,2138007FKYFDIXTWQZ43,"HSBC SECURITIES INDONESIA, PT",ID,GB,HSBC HOLDINGS PLC,MLU0ZO3ML4LN2LL2TL39,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,HK,GB,,0.0
IN,ID,US,ID,5493007LXG64XO75DS75,JP MORGAN SECURITIES INDONESIA,ID,US,JPMORGAN CHASE & CO.,8I5DZWZKVSZI1NUHU748,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,US,,0.0
IN,ID,DE,ID,5299003PYOQJ4UGEWU88,"MERCK TBK, PT",ID,DE,E. Merck KG,529900YCCXD7AIHXU523,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,BE,ID,549300TQR148MCBOTX13,P.T. CYTEC INDONESIA,ID,BE,SOLVAY,549300MMVL80RTBP3O28,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,BE,BE,,0.0
IN,ID,DE,ID,529900W01X1ZCGNM6S77,P.T. Heidelberg Indonesia,ID,DE,Heidelberger Druckmaschinen Aktiengesellschaft,529900ZM98OISTG16932,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,BE,ID,5493001Q2ITOUBCYI393,"P.T. SOLVAY CHEMICALS INDONESIA, JAKARTA BARAT",ID,BE,SOLVAY,549300MMVL80RTBP3O28,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,BE,BE,,0.0
IN,ID,DE,ID,529900P6ECF4DC39NN25,P.T. Siemens Indonesia,ID,DE,Siemens Aktiengesellschaft,W38RGI023J3WT1HWRP32,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,NO,ID,21380052OSZ43IY3TS22,P.T. YARA INDONESIA,ID,NO,YARA INTERNATIONAL ASA,213800WKOUWXWFJ5Z514,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NO,NO,,0.0
IN,ID,US,ID,254900416KGZXE6KEJ47,"PROFAB INDONESIA, PT",ID,US,NOV Inc.,549300EHF3IW1AR6U008,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,ID,US,ID,5493007XXRQ925K0JF85,PT ABBOTT INDONESIA,ID,US,ABBOTT LABORATORIES,HQD377W2YR662HK5JX27,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,ID,US,ID,549300NTFRQ68A8ZHE31,PT ABBOTT PRODUCTS INDONESIA,ID,US,ABBOTT LABORATORIES,HQD377W2YR662HK5JX27,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,ID,GB,ID,213800M15UL5G8KEPE93,PT ABERDEEN STANDARD INVESTMENTS INDONESIA,ID,GB,ABERDEEN GROUP PLC,0TMBS544NMO7GLCE7H90,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,GB,,0.0
IN,ID,US,ID,2549007Y16F7JQCUOR08,PT ADM Animal Nutrition Indonesia,ID,US,ARCHER-DANIELS-MIDLAND COMPANY,549300LO13MQ9HYSTR83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,ID,US,ID,549300FSSFFHFJY6N267,PT ADM INDONESIA TRADING AND LOGISTICS,ID,US,ARCHER-DANIELS-MIDLAND COMPANY,549300LO13MQ9HYSTR83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,ID,VG,ID,549300PX6EIP7TF4M135,PT AGINCOURT RESOURCES,ID,VG,MARLIN ENTERPRISES LIMITED,549300WZXZUZPJR14Q71,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,VG,VG,,0.0
IN,ID,SG,ID,254900CQFD7NV5X6I769,PT AGRI HIKAY INDONESIA,ID,SG,KUOK (SINGAPORE) LIMITED,254900H2ZSDSNSMBG688,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,SG,,0.0
IN,ID,SG,ID,254900E82XTWGT7EH960,PT AGRI INDOMAS,ID,SG,KUOK (SINGAPORE) LIMITED,254900H2ZSDSNSMBG688,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,SG,,0.0
IN,ID,SG,ID,254900LVK7RQKHE1T506,PT AGRI SUMBA MAS,ID,SG,KUOK (SINGAPORE) LIMITED,254900H2ZSDSNSMBG688,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,SG,,0.0
IN,ID,SG,ID,254900CMWNKBMZVOVX69,PT AGRI TIMUR MAS,ID,SG,KUOK (SINGAPORE) LIMITED,254900H2ZSDSNSMBG688,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,SG,,0.0
IN,ID,US,ID,5493007MY6PSTFQ9FG98,PT AIR PRODUCTS EAST KALIMANTAN,ID,US,"AIR PRODUCTS AND CHEMICALS, INC.",7QEON6Y1RL5XR3R1W237,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,ID,US,ID,13YDL6E5ED517K83AE85,PT AIR PRODUCTS INDONESIA,ID,US,"AIR PRODUCTS AND CHEMICALS, INC.",7QEON6Y1RL5XR3R1W237,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,ID,US,ID,5493002X7JA30L1PE582,PT AIR PRODUCTS INDONESIA SERVICES,ID,US,"AIR PRODUCTS AND CHEMICALS, INC.",7QEON6Y1RL5XR3R1W237,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,ID,US,US,0.0
IN,ID,US,ID,549300SX0RWBKSVC1Z87,PT ALSTOM POWER ENERGY SYSTEMS INDONESIA,ID,US,GENERAL ELECTRIC COMPANY,3C7474T6CDKPR9K6YT90,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,US,,0.0
IN,ID,US,ID,549300OAHU3NNUJB0285,PT ANDES AGRO INVESTAMA,ID,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,ID,US,ID,5493004RBV347UBWY176,PT ANDES SAWIT LESTARI,ID,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,ID,US,ID,549300OSABXRAZ7DZI86,PT ANDES SAWIT MAS,ID,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,ID,AT,ID,549300I7ZDGQOHQCPX79,PT ANDRITZ HYDRO,ID,AT,Andritz AG,549300VZKC61IR5U8G96,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,AT,AT,,0.0
IN,ID,TR,ID,984500055B7D93FA5C38,PT ARCELIK HITACHI HOME APPLIANCES SALES INDONESIA,ID,TR,KOÇ HOLDİNG ANONİM ŞİRKETİ,7890005U0H950VH19H45,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TR,TR,,0.0
IN,ID,GB,ID,213800RODUR1B5CAL145,PT ASTRA AVIVA LIFE,ID,GB,AVIVA PLC,YF0Y5B0IB8SM0ZFG9G81,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0.0
IN,ID,DE,ID,549300RNZZEXTY8WGD05,PT ASURANSI ALLIANZ LIFE INDONESIA,ID,DE,Allianz SE,529900K9B0N5BT694847,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,CA,ID,549300RF2OU2C5QZTA06,PT ASURANSI JIWA MANULIFE INDONESIA,ID,CA,The Manufacturers Life Insurance Company,549300FGSGT5QIJPPO24,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CA,CA,,0.0
IN,ID,CA,ID,254900Z7XCQZQJSDA934,PT ASURANSI JIWA MANULIFE INDONESIA SYARIAH,ID,CA,The Manufacturers Life Insurance Company,549300FGSGT5QIJPPO24,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CA,CA,,0.0
IN,ID,US,ID,549300RTZRNPHNBUXO95,PT AVERY DENNISON INDONESIA,ID,US,AVERY DENNISON CORPORATION,549300PW7VPFCYKLIV37,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,ID,FR,ID,254900NSJX05NZYXKI58,PT AXA Group Operations Indonesia,ID,FR,AXA,F5WCUMTUM4RKZ1MAIE39,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,0.0
IN,ID,NL,ID,254900H23EGOXP2PQB79,PT Akzo Nobel Car Refinishes Indonesia,ID,NL,Akzo Nobel N.V.,724500XYIJUGXAA5QD70,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,NL,,0.0
IN,ID,NL,ID,254900EY44GKW69XL421,PT Akzo Nobel Wood Finishes and Adhesives Indonesia,ID,NL,Akzo Nobel N.V.,724500XYIJUGXAA5QD70,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,NL,,0.0
IN,ID,IN,ID,2549004RTISESZNLLV69,PT Alliance Consumer Products Indonesia,ID,IN,ALLIANCE WORLD MANUFACTURING LIMITED,98450040C6FB78A97D63,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,IN,IN,0.0
IN,ID,AU,ID,54930062386KQGFPW043,PT BANK ANZ INDONESIA,ID,AU,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,JHE42UYNWWTJB8YTTU19,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,AU,AU,,0.0
IN,ID,FR,ID,5493005YXREMPPQK3G72,PT BANK BNP PARIBAS INDONESIA,ID,FR,BNP PARIBAS,R0MUWSFPU8MPRO8K5P83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,0.0
IN,ID,TW,ID,549300FJZHS98VKJKA72,PT BANK CTBC INDONESIA,ID,TW,中國信託金融控股股份有限公司,549300IWDYIFW6JXM387,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,TW,,0.0
IN,ID,SG,ID,549300O6CSI01N2D1257,PT BANK DBS INDONESIA,ID,SG,DBS GROUP HOLDINGS LTD,5493007FKT78NKPM5V55,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,0.0
IN,ID,GB,ID,213800HW5IDIRLWH1203,PT BANK HSBC INDONESIA,ID,GB,HSBC HOLDINGS PLC,MLU0ZO3ML4LN2LL2TL39,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0.0
IN,ID,MY,ID,549300RHDK5D1O3JHU60,PT BANK MAYBANK INDONESIA,ID,MY,MALAYAN BANKING BERHAD,5493004OT3TOY404V310,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,MY,,0.0
IN,ID,JP,ID,549300ODYYY8HGVS6190,PT BANK MIZUHO INDONESIA,ID,JP,株式会社みずほフィナンシャルグループ,353800CI5L6DDAN5XZ33,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,JP,JP,,0.0
IN,ID,SG,ID,549300RBYAFM3PQZB872,PT BANK OCBC NISP TBK.,ID,SG,OVERSEA-CHINESE BANKING CORPORATION LIMITED,5493007O3QFXCPOGWK22,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,0.0
IN,ID,TH,ID,5493003MGU02RFSRZT53,PT BANK PERMATA TBK,ID,TH,บริษัท ธนาคารกรุงเทพ จำกัด (มหาชน),549300CCL2BKJGMYXV60,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TH,TH,,0.0
IN,ID,SG,ID,549300EZ5250PHXCJ452,PT BANK UOB INDONESIA,ID,SG,UNITED OVERSEAS BANK LIMITED,IO66REGK3RCBAMA8HR66,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,0.0
IN,ID,DE,ID,254900DR0UTLML0TO568,PT BD AGRICULTURE INDONESIA,ID,DE,Big Dutchman AktiengeselIschaft,529900AXOUPVP04QCG44,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,FR,ID,213800EM4GB3UD5XEE29,PT BNP PARIBAS SEKURITAS INDONESIA,ID,FR,BNP PARIBAS,R0MUWSFPU8MPRO8K5P83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,0.0
IN,ID,DE,ID,254900GSE0UXZVPTUI11,PT BRENNTAG,ID,DE,BRENNTAG SE,NNROIXVWJ7CPSR27SV97,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,DE,,0.0
IN,ID,JP,ID,254900ITJZXKI8W1U173,PT BUSSAN AUTO FINANCE,ID,JP,三井物産株式会社,2NRSB4GOU9DD6CNW5R48,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,JP,JP,,0.0
IN,ID,NL,ID,549300CSSXBX5D7HKJ69,PT Bank Rabobank International Indonesia,ID,NL,Coöperatieve Rabobank U.A.,DG3RU1DBUFHT4ZF9WN62,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,NL,NL,,0.0
IN,ID,JP,ID,254900PLQ2RDXAKEZT67,PT Bank SMBC Indonesia Tbk,ID,JP,株式会社三井住友フィナンシャルグループ,35380028MYWPB6AUO129,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,JP,JP,,0.0
IN,ID,KY,ID,254900VFHQ11RO0U2773,PT Bank Seabank Indonesia,ID,KY,Sea Limited,529900OM6JLLW44YKI15,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,KY,,0.0
IN,ID,DE,ID,529900NTY0GVX7Y46H44,PT Beiersdorf Indonesia,ID,DE,maxingvest GmbH & Co. KGaA,529900DV1ODI5C2GRH81,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,CH,ID,2549003RPOYZZN0RYF47,PT Bunge Agribusiness Indonesia,ID,CH,Bunge Global SA,254900IVXSV9K0B7PO26,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,CH,,0.0
IN,ID,US,ID,549300CM2QS0N56RZX28,PT CARGILL FOODS INDONESIA,ID,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,LU,US,,0.0
IN,ID,US,ID,549300PPI5ZETPPVX540,PT CARGILL INDONESIA,ID,US,"CARGILL, INCORPORATED",QXZYQNMR4JZ5RIRN4T31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,LU,US,,0.0
IN,ID,US,ID,549300WMQAJ634ZSKK15,PT CATERPILLAR FINANCE INDONESIA,ID,US,CATERPILLAR INC.,WRJR7GS4GTRECRRTVX92,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,ID,US,ID,254900IQVYJDWCF77034,PT CATERPILLAR INDONESIA,ID,US,CATERPILLAR INC.,WRJR7GS4GTRECRRTVX92,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,ID,FR,ID,2138007HTHL69VCPU239,PT CEGELEC,ID,FR,VINCI,213800WFQ334R8UXUG83,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,FR,FR,,0.0
IN,ID,SG,ID,25490041Q7H8137J4786,PT CILIANDRA PERKASA,ID,SG,FIRST RESOURCES LIMITED,5493007RRD817HUP4O49,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,0.0
IN,ID,GB,ID,2138001LS155CW8PDJ53,PT COATS TRADING INDONESIA,ID,GB,COATS GROUP PLC,2138003SPYWGAITNFY17,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0.0
IN,ID,SG,ID,2549001D1MK0SGGGCF22,PT CODA INDONESIA,ID,SG,CODA PAYMENTS PTE. LTD.,984500DB97EF65F4J761,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,SG,,0.0
IN,ID,KY,ID,5493002NVZ1DJ42PNC97,PT COFFEE INDONESIA JAYA,ID,KY,COFCO INTERNATIONAL LIMITED,549300GAZG2C850J2830,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,KY,,0.0
IN,ID,DE,ID,549300FH48UXT5PYW237,PT COVESTRO POLYMERS INDONESIA,ID,DE,Covestro AG,3912005AWHKLQ1CPLV11,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,GB,ID,25490084O2629377SW55,PT Calmic Indonesia,ID,GB,RENTOKIL INITIAL PLC,549300VN4WV7Z6T14K68,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,GB,,0.0
IN,ID,US,ID,254900O5BK9EHBHT0Z59,PT Caterpillar Remanufacturing Indonesia,ID,US,CATERPILLAR INC.,WRJR7GS4GTRECRRTVX92,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,US,,0.0
IN,ID,JP,ID,254900335BYMCOSBGF57,PT Central Java Power,ID,JP,住友商事株式会社,V82KK8NH1P0JS71FJC05,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,JP,JP,,0.0
IN,ID,US,ID,5493000QY2EN4QDHTJ68,PT Citigroup Sekuritas Indonesia,ID,US,CITIGROUP INC.,6SHGI4ZSSLCXXQSBB395,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,ID,AU,ID,254900L73C06246OMT50,PT Coca-Cola Bottling Indonesia,ID,AU,Coca-Cola Europacific Partners API Pty Ltd,JOR7RJTXUXBRJ4UA5G70,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,AU,,0.0
IN,ID,SG,ID,254900YY2P0TIC394P65,PT DBS Vickers Sekuritas Indonesia,ID,SG,DBS GROUP HOLDINGS LTD,5493007FKT78NKPM5V55,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,SG,,0.0
IN,ID,DE,ID,5299003MEY3TUXKQ7L36,PT DURR SYSTEMS INDONESIA,ID,DE,Dürr Aktiengesellschaft,5299003APZ54EDTSRO20,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,DE,ID,529900694PEUWKDM8O53,PT Daimler Commercial Vehicles Indonesia,ID,DE,Daimler Truck Holding AG,529900PW78JIYOUBSR24,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,DE,ID,529900QKMZ9BM7KRR010,PT Dresser Rand Services Indonesia,ID,DE,Siemens Energy AG,5299005CHJZ14D4FDJ62,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,TH,ID,254900EFD1LYND24HO05,PT ENERGI BATUBARA PERKASA,ID,TH,บริษัท บ้านปู จำกัด (มหาชน),529900AJ2Z6SUR6TSW75,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,ID,TH,TH,0.0
IN,ID,US,ID,549300P2GYE662VY4X28,PT ESSENCE INDONESIA,ID,US,INTERNATIONAL FLAVORS & FRAGRANCES INC.,BZLRL03D3GPGMOGFO832,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,ID,DE,ID,529900UDDGWZ6NF27V16,PT EVONIK INDONESIA,ID,DE,Evonik Industries AG,41GUOJQTALQHLF39XJ34,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,CH,ID,2549001QGEBM7XWJH830,PT Endress+Hauser Indonesia,ID,CH,Endress+Hauser Management AG,529900NPKCJBTNRVC265,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,0.0
IN,ID,FR,ID,894500GJQ354TQ5V2I31,PT Exclusive Networks Indonesia,ID,FR,EXCLUSIVE NETWORKS CORPORATE,969500GFM1C4M1KMPL74,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,FR,,0.0
IN,ID,CH,ID,549300FD4SZA86OHGD24,PT FIRMENICH AROMATICS INDONESIA,ID,CH,DSM-Firmenich AG,506700G44V67MPM4BI12,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,CH,CH,,0.0
IN,ID,GB,ID,2549005SHVYJB0DIQG58,PT FMC SANTANA PETROLEUM EQUIPMENT INDONESIA,ID,GB,TECHNIPFMC PLC,549300D5I93QWCJTCK36,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,GB,,0.0
IN,ID,GB,ID,5493000BCP57VF8CUJ54,PT FMC TECHNOLOGIES SUBSEA INDONESIA,ID,GB,TECHNIPFMC PLC,549300D5I93QWCJTCK36,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,GB,GB,,0.0
IN,ID,US,ID,549300T4HTQHRKLNE619,PT FREEPORT INDONESIA,ID,US,FREEPORT-MCMORAN INC.,549300IRDTHJQ1PVET45,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,ID,NL,ID,54930024PCXDOAKIRB32,PT FRISIAN FLAG INDONESIA,ID,NL,Koninklijke FrieslandCampina N.V.,724500CDWM1CHYS8AP31,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,NL,,0.0
IN,ID,DE,ID,254900I5KHZO6NEKSF94,PT FUCHS Lubricants Indonesia,ID,DE,FUCHS SE,529900SNF9E1P5ZO4P98,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,DE,ID,5299004EXI3C2PCMDB40,PT Fresenius Kabi Combiphar,ID,DE,Fresenius SE & Co. KGaA,XDFJ0CYCOO1FXRFTQS51,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
IN,ID,TH,ID,549300IJDXIW5LIE3430,PT GASEMAS,ID,TH,บริษัท บ้านปู จำกัด (มหาชน),529900AJ2Z6SUR6TSW75,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,TH,,0.0
IN,ID,US,ID,549300ICULYM4CQF1672,PT GCP APPLIED TECHNOLOGIES INDONESIA,ID,US,GCP APPLIED TECHNOLOGIES INC.,5493007G654QKQVEKV09,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,US,US,,0.0
IN,ID,DE,ID,25490093IBCXL5L7FW86,PT GEA REFRIGERATION INDONESIA,ID,DE,GEA Group Aktiengesellschaft,549300PHUU0ZZWO8EO07,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,DE,DE,,0.0
