direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
OUT,SG,MY,SG,984500489E97CBB4D342,OXYDE CHEMICALS SINGAPORE PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.734,0,1,,,,0
OUT,SG,MY,SG,2549008FILZIDLGQDF07,Kaltimex Energy (Singapore) Pte Ltd,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.7232,0,1,,,,0
OUT,SG,MY,SG,549300SF4DFY4BFFJH38,INDIGO ATLANTIC PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6812,0,1,,,,0
OUT,SG,MY,SG,549300JFNL120ILNJX31,INTERNATIONAL SOS PTE LTD,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6812,0,1,,,,0
OUT,SG,MY,SG,254900T918BLSLZ9YS56,LIBERTY INSURANCE PTE LTD,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6812,0,1,,,,0
OUT,SG,MY,SG,5493005AT0IS4XREHL83,SINOPPEL DEVICE PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6812,0,1,,,,0
OUT,SG,MY,SG,549300B1XXYCRBDHH907,SURSUM HOLDINGS PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6812,0,1,,,,0
OUT,SG,MY,SG,254900WSAXI6MI2XQU38,FOUNDATION HEALTHCARE HOLDINGS PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6667,0,1,,,,0
OUT,SG,MY,SG,549300MOD6Y2YZTUAI37,EFFISSIMO CAPITAL MANAGEMENT PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6645,0,1,,,,0
OUT,SG,MY,SG,9845000484C9CGFDFR55,EDDID FINANCIAL SINGAPORE PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6568,0,1,,,,0
