host_country,lei,legal_name,entity_country,direct_parent_lei,direct_parent_name,direct_parent_country,ultimate_parent_lei,ultimate_parent_name,ultimate_parent_country,chain_parent_lei,chain_parent_name,chain_parent_country,chain_parent_relationship_type,uie_lei,uie_name,uie_country,uie_source,evidence_tier,uie_confidence,is_known_uie,is_inferred_uie,is_non_consolidating,exception_reason,matched_parent_lei,matched_parent_name,matched_parent_country,brand_token,match_score,inferred_parent_lei,address_parent_name,address_parent_country,confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,ctos_registered_malaysia,ctos_name,ctos_registration_no,ctos_match_score,ctos_match_method,ctos_url,override_reason,source_url,source_note
PH,254900NRFQS6T8YJAY32,"SAS Institute (Philippines), Inc.",PH,54930038Z4LRJWWZ1746,SAS INSTITUTE INC.,US,54930038Z4LRJWWZ1746,SAS INSTITUTE INC.,US,,,,,54930038Z4LRJWWZ1746,SAS INSTITUTE INC.,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.2637,0.0411,US;DE;EUROPE,0.2637;0.2225;0.1761,0,,,,,,,,
PH,213800ADVLA2CADC7P84,"SCHUURMANS & VAN GINNEKEN PHILIPPINES, INC.",PH,213800YFKYIGIALBMK91,AGMAN GROUP LIMITED,GB,213800YFKYIGIALBMK91,AGMAN GROUP LIMITED,GB,,,,,213800YFKYIGIALBMK91,AGMAN GROUP LIMITED,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.2984,0.0725,EUROPE;US;DE,0.2984;0.2259;0.1528,0,,,,,,,,
PH,549300JSVDZIR2CPTP95,SECURITY BANK CORPORATION,PH,GYVOE5EZ4GDAVTU4CQ61,"ANALOG DEVICES, INC.",US,GYVOE5EZ4GDAVTU4CQ61,"ANALOG DEVICES, INC.",US,,,,,GYVOE5EZ4GDAVTU4CQ61,"ANALOG DEVICES, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.3373,0.1082,US;DE;AMERICAS_OTHER,0.3373;0.229;0.1443,0,,,,,,,,
PH,213800HWMZMN3KCGN612,"SHELL ENERGY PHILIPPINES, INC.",PH,21380068P1DRHMJ8KU70,SHELL PLC,GB,21380068P1DRHMJ8KU70,SHELL PLC,GB,,,,,21380068P1DRHMJ8KU70,SHELL PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.5016,0.3502,EUROPE;US;DE,0.5016;0.1514;0.1162,0,,,,,,,,
PH,54930056H8W5F37SB423,SHELL PILIPINAS CORPORATION,PH,21380068P1DRHMJ8KU70,SHELL PLC,GB,21380068P1DRHMJ8KU70,SHELL PLC,GB,,,,,21380068P1DRHMJ8KU70,SHELL PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.6865,0.5131,EUROPE;OTHER;OFFSHORE,0.6865;0.1734;0.0442,0,,,,,,,,
PH,549300SMQGQ2I2LIKU85,"SHOPEEPAY PHILIPPINES, INC.",PH,,,,529900OM6JLLW44YKI15,Sea Limited,KY,,,,,529900OM6JLLW44YKI15,Sea Limited,KY,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,OFFSHORE,0.5063,0.3637,OFFSHORE;US;DE,0.5063;0.1426;0.1369,0,,,,,,,,
PH,5299006WWC6T0PMEDY27,SIEMENS ENERGY INC.,PH,5299005CHJZ14D4FDJ62,Siemens Energy AG,DE,5299005CHJZ14D4FDJ62,Siemens Energy AG,DE,,,,,5299005CHJZ14D4FDJ62,Siemens Energy AG,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,W38RGI023J3WT1HWRP32,Siemens Aktiengesellschaft,DE,SIEMENS,100.0,,,,,DE,0.7153,0.6011,DE;US;AMERICAS_OTHER,0.7153;0.1141;0.0608,0,,,,,,,,
PH,5299003UHQ607ADYRE09,SIEMENS INC.,PH,W38RGI023J3WT1HWRP32,Siemens Aktiengesellschaft,DE,W38RGI023J3WT1HWRP32,Siemens Aktiengesellschaft,DE,,,,,W38RGI023J3WT1HWRP32,Siemens Aktiengesellschaft,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,W38RGI023J3WT1HWRP32,Siemens Aktiengesellschaft,DE,SIEMENS,100.0,,,,,DE,0.8401,0.7471,DE;US;OTHER,0.8401;0.093;0.0398,0,,,,,,,,
PH,254900DDNRSIPJA1WR13,SM DEVELOPMENT CORPORATION,PH,254900SZK83MIAB8CU32,"SM PRIME HOLDINGS, INC.",PH,254900YB8UATFP21AF80,SM INVESTMENTS CORPORATION,PH,254900YB8UATFP21AF80,SM INVESTMENTS CORPORATION,PH,ultimate_parent,254900YB8UATFP21AF80,SM INVESTMENTS CORPORATION,PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,OTHER,0.2772,0.0245,OTHER;EUROPE;DE,0.2772;0.2527;0.2517,0,,,,,,,,
PH,254900SZK83MIAB8CU32,"SM PRIME HOLDINGS, INC.",PH,254900YB8UATFP21AF80,SM INVESTMENTS CORPORATION,PH,254900YB8UATFP21AF80,SM INVESTMENTS CORPORATION,PH,,,,,254900YB8UATFP21AF80,SM INVESTMENTS CORPORATION,PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.2919,0.04,EUROPE;US;DE,0.2919;0.2519;0.2019,0,,,,,,,,
PH,25490036CHUM9LJQIS34,SM SMART CITY INFRASTRUCTURE AND DEVELOPMENT CORPORATION,PH,254900SZK83MIAB8CU32,"SM PRIME HOLDINGS, INC.",PH,254900YB8UATFP21AF80,SM INVESTMENTS CORPORATION,PH,254900YB8UATFP21AF80,SM INVESTMENTS CORPORATION,PH,ultimate_parent,254900YB8UATFP21AF80,SM INVESTMENTS CORPORATION,PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.433,0.2735,EUROPE;OTHER;ASIA_OTHER,0.433;0.1595;0.1327,0,,,,,,,,
PH,254900PH8LUDKC9Z8M19,SMART COMMUNICATIONS INC.,PH,254900ADE8GQHM5P2648,PLDT Inc.,PH,254900ADE8GQHM5P2648,PLDT Inc.,PH,,,,,254900ADE8GQHM5P2648,PLDT Inc.,PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.5139,0.3048,DE;US;AMERICAS_OTHER,0.5139;0.2091;0.1217,0,,,,,,,,
PH,5299006FI3YMXGRTDX55,SOFTWAREONE PHILIPPINES CORPORATION,PH,529900GBI88JKWXLGI05,SoftwareOne Holding AG,CH,529900GBI88JKWXLGI05,SoftwareOne Holding AG,CH,,,,,529900GBI88JKWXLGI05,SoftwareOne Holding AG,CH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.4058,0.1131,DE;US;OTHER,0.4058;0.2927;0.1291,0,,,,,,,,
PH,54930005Q6EHQ4ZD1I79,"STANDARD CHARTERED GROUP SERVICES, MANILA INCORPORATED",PH,RILFO74KP1CM8P6PCT96,STANDARD CHARTERED BANK,GB,U4LOSYZ7YG4W3S5F2G91,STANDARD CHARTERED PLC,GB,,,,,U4LOSYZ7YG4W3S5F2G91,STANDARD CHARTERED PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.6088,0.4587,EUROPE;DE;OTHER,0.6088;0.15;0.1354,0,,,,,,,,
PH,5493003XDQGARZDSS341,"SUN LIFE ASSET MANAGEMENT COMPANY, INC.",PH,549300V040JZX5S66Z78,Sun Life Financial Inc.,CA,549300V040JZX5S66Z78,Sun Life Financial Inc.,CA,,,,,549300V040JZX5S66Z78,Sun Life Financial Inc.,CA,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.4195,0.1088,US;AMERICAS_OTHER;DE,0.4195;0.3107;0.1289,0,,,,,,,,
PH,549300S8HRTUNY2F3541,SUN LIFE INVESTMENT MANAGEMENT AND TRUST CORPORATION,PH,,,,549300V040JZX5S66Z78,Sun Life Financial Inc.,CA,,,,,549300V040JZX5S66Z78,Sun Life Financial Inc.,CA,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,AMERICAS_OTHER,0.5745,0.4196,AMERICAS_OTHER;EUROPE;OTHER,0.5745;0.1549;0.1069,0,,,,,,,,
PH,5299004XESA80R34S962,Schenker Manila Administrative Competence Center Inc.,PH,52990063S23N13HU4E98,Deutsche Bahn Aktiengesellschaft,DE,52990063S23N13HU4E98,Deutsche Bahn Aktiengesellschaft,DE,,,,,52990063S23N13HU4E98,Deutsche Bahn Aktiengesellschaft,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.4329,0.2479,DE;US;EUROPE,0.4329;0.185;0.1489,0,,,,,,,,
PH,549300D2ZXK0IURVVK65,"Schneider Electric (Philippines), Inc.",PH,969500WXGYY981FZLT09,SCHNEIDER ELECTRIC INDUSTRIES SAS,FR,969500A1YF1XUYYXS284,SCHNEIDER ELECTRIC SE,FR,,,,,969500A1YF1XUYYXS284,SCHNEIDER ELECTRIC SE,FR,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.491,0.2405,US;DE;OFFSHORE,0.491;0.2504;0.0944,0,,,,,,,,
PH,529900PM23OJGYA9KV37,Siemens Healthcare Inc.,PH,W38RGI023J3WT1HWRP32,Siemens Aktiengesellschaft,DE,W38RGI023J3WT1HWRP32,Siemens Aktiengesellschaft,DE,,,,,W38RGI023J3WT1HWRP32,Siemens Aktiengesellschaft,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,W38RGI023J3WT1HWRP32,Siemens Aktiengesellschaft,DE,SIEMENS,100.0,,,,,DE,0.78,0.6691,DE;US;OTHER,0.78;0.1108;0.0675,0,,,,,,,,
PH,529900RD9YSAWCBQ2W55,SimCorp Philippines Inc.,PH,529900G3SW56SHYNPR95,Deutsche Börse Aktiengesellschaft,DE,529900G3SW56SHYNPR95,Deutsche Börse Aktiengesellschaft,DE,,,,,529900G3SW56SHYNPR95,Deutsche Börse Aktiengesellschaft,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.4518,0.2571,DE;EUROPE;OTHER,0.4518;0.1947;0.1052,0,,,,,,,,
PH,549300Q6ZG12PUZSTD12,"TABANGAO REALTY, INC.",PH,213800J8M689LDFS4K06,SHELL OVERSEAS INVESTMENTS B.V.,NL,21380068P1DRHMJ8KU70,SHELL PLC,GB,,,,,21380068P1DRHMJ8KU70,SHELL PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.7645,0.6767,EUROPE;DE;OTHER,0.7645;0.0878;0.0584,0,,,,,,,,
PH,529900L2YZIHOMD5YG22,"TANN Philippines, Inc.",PH,,,,5299001AMHDLKUM80611,Mayr-Melnhof Karton Aktiengesellschaft,AT,,,,,5299001AMHDLKUM80611,Mayr-Melnhof Karton Aktiengesellschaft,AT,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.3896,0.0813,DE;EUROPE;OFFSHORE,0.3896;0.3083;0.0843,0,,,,,,,,
PH,5493000YVC6V7W0Y7I67,"THE MANUFACTURERS LIFE INSURANCE CO. (PHILS.), INC. - ASEAN GROWTH FUND",PH,5493003F2R03I6R05M35,MANUFACTURERS LIFE INSURANCE CO. PHILS. INC.,PH,5493003F2R03I6R05M35,MANUFACTURERS LIFE INSURANCE CO. PHILS. INC.,PH,,,,,5493003F2R03I6R05M35,MANUFACTURERS LIFE INSURANCE CO. PHILS. INC.,PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,AMERICAS_OTHER,0.2732,0.0133,AMERICAS_OTHER;OTHER;EUROPE,0.2732;0.2599;0.1551,0,,,,,,,,
PH,5493003DCSBY7A60NL46,TONG LUNG PHILS. METAL INDUSTRY CO. INC.,PH,5493003I60X6OIT8LA93,"TONG LUNG METAL INDUSTRY CO., LTD.",TW,549300JM0MJETDD30O20,"SPECTRUM BRANDS HOLDINGS, INC.",US,,,,,549300JM0MJETDD30O20,"SPECTRUM BRANDS HOLDINGS, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,ASIA_OTHER,0.5212,0.2492,ASIA_OTHER;US;EUROPE,0.5212;0.2719;0.0858,0,,,,,,,,
PH,5493005M4ZCQI95JP460,TOTAL (PHILIPPINES) CORPORATION,PH,529900GWNSB25WZY2573,TOTALENERGIES MARKETING SERVICES,FR,529900S21EQ1BO4ESM68,TotalEnergies SE,FR,,,,,529900S21EQ1BO4ESM68,TotalEnergies SE,FR,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.7136,0.5504,EUROPE;OTHER;US,0.7136;0.1633;0.0444,0,,,,,,,,
PH,549300X2EEYYZ5G3C124,TRAFIGURA PHILIPPINES INC,PH,549300Z2X1L1L3MID765,TRAFIGURA PTE LTD,SG,549300HJ8VS88NIO3006,TRAFIGURA GROUP PTE. LTD.,SG,,,,,549300HJ8VS88NIO3006,TRAFIGURA GROUP PTE. LTD.,SG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,OTHER,0.5613,0.3608,OTHER;EUROPE;US,0.5613;0.2004;0.0755,0,,,,,,,,
PH,549300TCEMHQ8ZPOQN53,"TRANSITIONS OPTICAL PHILIPPINES, INC.",PH,549300B206THJHUTBP43,ESSILOR INTERNATIONAL,FR,549300M3VH1A3ER1TB49,ESSILORLUXOTTICA,FR,,,,,549300M3VH1A3ER1TB49,ESSILORLUXOTTICA,FR,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.5705,0.3566,US;DE;OTHER,0.5705;0.2139;0.0803,0,,,,,,,,
PH,254900SE2ZB3HPBTI064,TULLETT PREBON (PHILIPPINES) INC.,PH,,,,2138006YAA7IRVKKGE63,TP ICAP GROUP PLC,JE,,,,,2138006YAA7IRVKKGE63,TP ICAP GROUP PLC,JE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,OFFSHORE,0.4443,0.2976,OFFSHORE;US;EUROPE,0.4443;0.1467;0.129,0,,,,,,,,
PH,254900UYYDF7SWA7NH17,"Therma Luzon, Inc.",PH,254900MDNXYJKHXO0P61,Aboitiz Equity Ventures Inc.,PH,254900MDNXYJKHXO0P61,Aboitiz Equity Ventures Inc.,PH,,,,,254900MDNXYJKHXO0P61,Aboitiz Equity Ventures Inc.,PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.6004,0.3947,DE;US;EUROPE,0.6004;0.2056;0.0923,0,,,,,,,,
PH,254900XT9AC8T3VD5P25,Toyota Financial Services Philippines Corporation,PH,353800WDOBRSAV97BA75,トヨタファイナンシャルサービス株式会社,JP,5493006W3QUS5LMH6R84,トヨタ自動車株式会社,JP,,,,,5493006W3QUS5LMH6R84,トヨタ自動車株式会社,JP,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,OTHER,0.6754,0.4937,OTHER;EUROPE;DE,0.6754;0.1817;0.0715,0,,,,,,,,
PH,254900LD0ANSL564NI70,"Tradition Financial Services Philippines, Inc.",PH,,,,969500CWFF1XKRFIXJ90,VIEL ET COMPAGNIE-FINANCE,FR,,,,,969500CWFF1XKRFIXJ90,VIEL ET COMPAGNIE-FINANCE,FR,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,NO_LEI,,,,,,,,,,US,0.5852,0.4295,US;AMERICAS_OTHER;DE,0.5852;0.1558;0.0986,0,,,,,,,,
PH,5493005YMRKJOY211K77,UBS Securities Philippines Inc.,PH,BFM8T61CT2L1QCEMIK50,UBS AG,CH,549300SZJ9VS8SGXAN81,UBS Group AG,CH,,,,,549300SZJ9VS8SGXAN81,UBS Group AG,CH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.3988,0.2128,EUROPE;US;OFFSHORE,0.3988;0.186;0.1549,0,,,,,,,,
PH,549300I0GSVZLESF0374,"UNILEVER PHILIPPINES, INC.",PH,549300MKFYEKVRWML317,UNILEVER PLC,GB,549300MKFYEKVRWML317,UNILEVER PLC,GB,,,,,549300MKFYEKVRWML317,UNILEVER PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.3978,0.0363,US;DE;OFFSHORE,0.3978;0.3615;0.0832,0,,,,,,,,
PH,EOLELCHMVXNQ2OHKDS38,UNIONBANK FINANCIAL SERVICES AND INSURANCE BROKERAGE INC.,PH,549300J97JXR3URQK322,UNION BANK OF THE PHILIPPINES,PH,549300J97JXR3URQK322,UNION BANK OF THE PHILIPPINES,PH,,,,,549300J97JXR3URQK322,UNION BANK OF THE PHILIPPINES,PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.5425,0.3279,US;DE;AMERICAS_OTHER,0.5425;0.2146;0.0926,0,,,,,,,,
PH,254900JQYCJ0JYXGUL19,UNIONBANK INVESTMENT MANAGEMENT AND TRUST CORPORATION,PH,549300J97JXR3URQK322,UNION BANK OF THE PHILIPPINES,PH,549300J97JXR3URQK322,UNION BANK OF THE PHILIPPINES,PH,,,,,549300J97JXR3URQK322,UNION BANK OF THE PHILIPPINES,PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.3357,0.1545,EUROPE;US;ASIA_OTHER,0.3357;0.1812;0.1577,0,,,,,,,,
PH,549300O67ZSVJAT55O77,UNIONDIGITAL BANK INC.,PH,549300J97JXR3URQK322,UNION BANK OF THE PHILIPPINES,PH,549300J97JXR3URQK322,UNION BANK OF THE PHILIPPINES,PH,,,,,549300J97JXR3URQK322,UNION BANK OF THE PHILIPPINES,PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.3656,0.1072,EUROPE;US;DE,0.3656;0.2584;0.1904,0,,,,,,,,
PH,2549009MHQG2U740WL90,"VCUSTOMER PHILIPPINES, INC.",PH,3358005FZUZ1I25XQH69,TECH MAHINDRA LIMITED,IN,3358005FZUZ1I25XQH69,TECH MAHINDRA LIMITED,IN,,,,,3358005FZUZ1I25XQH69,TECH MAHINDRA LIMITED,IN,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,ASIA_OTHER,0.4361,0.2148,ASIA_OTHER;DE;EUROPE,0.4361;0.2213;0.1231,0,,,,,,,,
PH,529900S8578KC6AWQI42,"Varian Medical Systems Philippines, Inc.",PH,529900QBVWXMWANH7H45,Siemens Healthineers AG,DE,W38RGI023J3WT1HWRP32,Siemens Aktiengesellschaft,DE,,,,,W38RGI023J3WT1HWRP32,Siemens Aktiengesellschaft,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.5386,0.3205,DE;EUROPE;US,0.5386;0.2181;0.1198,0,,,,,,,,
PH,254900U0G5XMRUDCQU52,"WNS Global Services Philippines, Inc.",PH,,,,529900RM7QHUD3W9DM42,WNS (HOLDINGS) LIMITED,JE,,,,,529900RM7QHUD3W9DM42,WNS (HOLDINGS) LIMITED,JE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,NO_LEI,,,,,,,,,,US,0.5732,0.3676,US;DE;EUROPE,0.5732;0.2055;0.0785,0,,,,,,,,
PH,2549007GVDWABA6SWP38,"WPP Business Services, Inc",PH,984500AL12UEF0BBFF27,Russell Square Holding B.V.,NL,549300LSGBXPYHXGDT93,WPP PLC,JE,,,,,549300LSGBXPYHXGDT93,WPP PLC,JE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.5558,0.3584,EUROPE;OTHER;DE,0.5558;0.1974;0.0996,0,,,,,,,,
PH,5493009MTRCMMCHEAD31,WYETH PHILIPPINES INC.,PH,KY37LUS27QQX7BB93L28,NESTLÉ S.A.,CH,KY37LUS27QQX7BB93L28,NESTLÉ S.A.,CH,,,,,KY37LUS27QQX7BB93L28,NESTLÉ S.A.,CH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.2636,0.0579,EUROPE;US;AMERICAS_OTHER,0.2636;0.2057;0.1358,0,,,,,,,,
PH,984500E8D4CQ6ZF63A54,"Wolters Kluwer Philippines, Inc.",PH,7245009LTGZJBWYCUF43,Wolters Kluwer International Holding B.V.,NL,724500TEM53I0U077B74,Wolters Kluwer N.V.,NL,,,,,724500TEM53I0U077B74,Wolters Kluwer N.V.,NL,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.5513,0.3236,EUROPE;OTHER;US,0.5513;0.2277;0.0897,0,,,,,,,,
PH,213800VUZL9783Z2TY21,YARA FERTILIZERS PHILIPPINES INC.,PH,213800WKOUWXWFJ5Z514,YARA INTERNATIONAL ASA,NO,213800WKOUWXWFJ5Z514,YARA INTERNATIONAL ASA,NO,,,,,213800WKOUWXWFJ5Z514,YARA INTERNATIONAL ASA,NO,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.2392,0.0553,EUROPE;US;OFFSHORE,0.2392;0.1839;0.169,0,,,,,,,,
PH,5493005D5JHW1N0OV823,"ZOETIS PHILIPPINES, INC.",PH,,,,549300HD9Q1LOC9KLJ48,ZOETIS INC.,US,,,,,549300HD9Q1LOC9KLJ48,ZOETIS INC.,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.3316,0.1612,US;DE;AMERICAS_OTHER,0.3316;0.1704;0.1329,0,,,,,,,,
PH,529900I1GT5HWJ1T7947,"Zama Precision Industry Manufacturing Philippines, Inc.",PH,529900CMJ1TF5FCBCV93,Stihl International Gesellschaft mit beschränkter Haftung,DE,529900LOL2507QBA4E90,Stihl Holding AG & Co. KG,DE,,,,,529900LOL2507QBA4E90,Stihl Holding AG & Co. KG,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.6809,0.5542,US;DE;EUROPE,0.6809;0.1266;0.0702,0,,,,,,,,
PH,254900IGA05AINSFBC02,"Hedcor Bukidnon, Inc.",PH,254900991FLRNZJTN223,"ABOITIZ RENEWABLES, INC.",PH,,,,254900MDNXYJKHXO0P61,Aboitiz Equity Ventures Inc.,PH,ultimate_parent,254900MDNXYJKHXO0P61,Aboitiz Equity Ventures Inc.,PH,gleif_upstream_ultimate_parent,A_known_upstream_ultimate_parent,0.97,1,0,0,,,,,,,,,,,DE,0.5585,0.2974,DE;US;EUROPE,0.5585;0.2611;0.1112,0,,,,,,,,
PH,254900UYW8GM00QBBN27,"A. Menarini Philippines, Inc.",PH,254900CPAQRDL9DMSN25,A. Menarini Asia-Pacific Pte. Ltd.,SG,,,,,,,,254900CPAQRDL9DMSN25,A. Menarini Asia-Pacific Pte. Ltd.,SG,gleif_direct_parent,B_known_direct_parent,0.85,1,0,0,,,,,,,,,,,OTHER,0.4451,0.3115,OTHER;DE;US,0.4451;0.1336;0.1307,0,,,,,,,,
PH,54930057S6HLIYF5LS94,EAST WEST BANKING CORPORATION,PH,254900IB7QXHR6MSPH66,Filinvest Development Corporation,PH,,,,,,,,254900IB7QXHR6MSPH66,Filinvest Development Corporation,PH,gleif_direct_parent,B_known_direct_parent,0.85,1,0,0,,,,,,,,,,,US,0.3394,0.0909,US;AMERICAS_OTHER;DE,0.3394;0.2484;0.1366,0,,,,,,,,
PH,254900V8PU4E2IMBBS34,"ED & F MAN PHILIPPINES, INC.",PH,213800OHA6JWDS2DCO81,E D & F MAN HOLDINGS B.V.,NL,,,,,,,,213800OHA6JWDS2DCO81,E D & F MAN HOLDINGS B.V.,NL,gleif_direct_parent,B_known_direct_parent,0.85,1,0,0,,,,,,,,,,,US,0.5427,0.3698,US;AMERICAS_OTHER;DE,0.5427;0.1729;0.1072,0,,,,,,,,
PH,54930098W5M8OFTTUB81,ENERGY DEVELOPMENT CORPORATION,PH,2549001NILAZ2IS02Y35,FIRST GEN CORPORATION,PH,,,,,,,,2549001NILAZ2IS02Y35,FIRST GEN CORPORATION,PH,gleif_direct_parent,B_known_direct_parent,0.85,1,0,0,,,,,,,,,,,US,0.2539,0.0012,US;DE;EUROPE,0.2539;0.2526;0.2178,0,,,,,,,,
PH,254900ANPB1Z88O4VI35,Fresh River Lakes Corp.,PH,2549001NILAZ2IS02Y35,FIRST GEN CORPORATION,PH,,,,,,,,2549001NILAZ2IS02Y35,FIRST GEN CORPORATION,PH,gleif_direct_parent,B_known_direct_parent,0.85,1,0,0,,,,,,,,,,,EUROPE,0.3246,0.0863,EUROPE;ASIA_OTHER;US,0.3246;0.2383;0.1999,0,,,,,,,,
PH,5493007P8PPHZTBU3Q79,GREPALIFE ASSET MANAGEMENT CORPORATION,PH,549300CZ4VA63RMQHT75,SUN LIFE GREPA FINANCIAL INC.,PH,,,,,,,,549300CZ4VA63RMQHT75,SUN LIFE GREPA FINANCIAL INC.,PH,gleif_direct_parent,B_known_direct_parent,0.85,1,0,0,,,,,,,,,,,AMERICAS_OTHER,0.3614,0.0753,AMERICAS_OTHER;US;OTHER,0.3614;0.2861;0.125,0,,,,,,,,
PH,2549006O3GHBBVO4FP72,"RCBC Savings Bank, Inc.",PH,CIKZWI6KV077KV2E2J69,Rizal Commercial Banking Corporation,PH,,,,,,,,CIKZWI6KV077KV2E2J69,Rizal Commercial Banking Corporation,PH,gleif_direct_parent,B_known_direct_parent,0.85,1,0,0,,,,,,,,,,,DE,0.5016,0.2765,DE;US;OTHER,0.5016;0.2251;0.1063,0,,,,,,,,
PH,549300PTBJGLYH0SDJ04,"SAN MIGUEL FOOD AND BEVERAGE, INC.",PH,549300AGC9NFF12PHN68,SAN MIGUEL CORPORATION,PH,,,,,,,,549300AGC9NFF12PHN68,SAN MIGUEL CORPORATION,PH,gleif_direct_parent,B_known_direct_parent,0.85,1,0,0,,,,,,,,,,,EUROPE,0.2903,0.0275,EUROPE;US;DE,0.2903;0.2628;0.184,0,,,,,,,,
PH,254900BIA9QVCYMH1969,UNION CEMENT HOLDINGS CORPORATION,PH,2549000OA9TD0UEZKZ48,"CEMCO HOLDINGS, INC.",PH,,,,,,,,2549000OA9TD0UEZKZ48,"CEMCO HOLDINGS, INC.",PH,gleif_direct_parent,B_known_direct_parent,0.85,1,0,0,,,,,,,,,,,OTHER,0.4217,0.1733,OTHER;EUROPE;US,0.4217;0.2484;0.0984,0,,,,,,,,
PH,549300TJWTX70S5MHI81,EDC BURGOS WIND POWER CORPORATION,PH,54930098W5M8OFTTUB81,ENERGY DEVELOPMENT CORPORATION,PH,,,,2549001NILAZ2IS02Y35,FIRST GEN CORPORATION,PH,direct_parent,2549001NILAZ2IS02Y35,FIRST GEN CORPORATION,PH,gleif_upstream_direct_parent,B_known_upstream_direct_parent,0.9,1,0,0,,,,,,,,,,,EUROPE,0.31,0.1118,EUROPE;US;OTHER,0.31;0.1982;0.1672,0,,,,,,,,
