host_country,lei,legal_name,entity_country,direct_parent_lei,direct_parent_name,direct_parent_country,ultimate_parent_lei,ultimate_parent_name,ultimate_parent_country,chain_parent_lei,chain_parent_name,chain_parent_country,chain_parent_relationship_type,uie_lei,uie_name,uie_country,uie_source,evidence_tier,uie_confidence,is_known_uie,is_inferred_uie,is_non_consolidating,exception_reason,matched_parent_lei,matched_parent_name,matched_parent_country,brand_token,match_score,inferred_parent_lei,address_parent_name,address_parent_country,confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,ctos_registered_malaysia,ctos_name,ctos_registration_no,ctos_match_score,ctos_match_method,ctos_url,override_reason,source_url,source_note
BN,5493000YBOT83RQXH579,SHINEX INTERNATIONAL LIMITED,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,1,NON_CONSOLIDATING,,,,,,,,,,EUROPE,1.0,,EUROPE;ASIA_OTHER;OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,549300RK0GYJC8XRCD27,"SKY HIGH INTERNATIONAL CO.,LTD .",BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,1,NON_CONSOLIDATING,,,,,,,,,,EUROPE,1.0,,EUROPE;ASIA_OTHER;OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,549300UX2Z5WLYRV7O02,BAIDURI BANK SENDIRIAN BERHAD,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9998,0,1,1,NON_CONSOLIDATING,,,,,,,,,,EUROPE,0.9998,,EUROPE;OTHER;ASIA_OTHER,0.9998;0.0002;0.0,0,,,,,,,,
BN,5493005U0REQRBAO7T49,BRUNEI GOVERNMENT - RETIREMENT FUND,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9998,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,0.9998,,EUROPE;OTHER;ASIA_OTHER,0.9998;0.0002;0.0,0,,,,,,,,
BN,213800AI4ZRQM6MLJO74,NBT (BRUNEI) SDN. BHD.,BN,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9956,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,OTHER,0.9956,,OTHER;ASIA_OTHER;EUROPE,0.9956;0.0035;0.0009,0,,,,,,,,
BN,213800HNFTPAJAIJQX16,GATWICK ENTERPRISES LIMITED,BN,,,,,,,,,,,,,ASIA_OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9935,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,ASIA_OTHER,0.9935,,ASIA_OTHER;EUROPE;OTHER,0.9935;0.0048;0.0017,0,,,,,,,,
BN,5493009WCP2M6GLMND26,BRUNEI INVESTMENT AGENCY,BN,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9889,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,OTHER,0.9889,,OTHER;ASIA_OTHER;EUROPE,0.9889;0.0102;0.0009,0,,,,,,,,
BN,5493001WPDEQJK0NYN84,"BIBLIOGEM ENTERPRISE., LTD.",BN,,,,,,,,,,,,,ASIA_OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9872,0,1,1,NON_CONSOLIDATING,,,,,,,,,,ASIA_OTHER,0.9872,,ASIA_OTHER;EUROPE;OTHER,0.9872;0.0095;0.0034,0,,,,,,,,
BN,529900XFX9I7WWST9U30,Brunei Oxygen SDN. BHD.,BN,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.984,0,1,0,,,,,,,,,,,OTHER,0.984,,OTHER;ASIA_OTHER;EUROPE,0.984;0.0151;0.0009,0,,,,,,,,
BN,5493009METD8ZFW8CU35,TABUNG AMANAH PEKERJA BOARD,BN,,,,,,,,,,,,,ASIA_OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9719,0,1,0,NO_LEI,,,,,,,,,,ASIA_OTHER,0.9719,,ASIA_OTHER;EUROPE;OTHER,0.9719;0.0208;0.0074,0,,,,,,,,
BN,254900AFH91ZAFRZ4F81,BIBD Securities SDN BHD,BN,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9387,0,1,1,NON_CONSOLIDATING,,,,,,,,,,OTHER,0.9387,,OTHER;ASIA_OTHER;EUROPE,0.9387;0.0604;0.0009,0,,,,,,,,
BN,894500PULNXEJ4DGMS30,Baiduri Capital Sdn Bhd,BN,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9387,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,OTHER,0.9387,,OTHER;ASIA_OTHER;EUROPE,0.9387;0.0604;0.0009,0,,,,,,,,
BN,254900A11UC5CCXFV371,QVERO TRADING SDN BHD,BN,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9387,0,1,0,NATURAL_PERSONS,,,,,,,,,,OTHER,0.9387,,OTHER;ASIA_OTHER;EUROPE,0.9387;0.0604;0.0009,0,,,,,,,,
BN,254900IBI75P26MYWE73,SCHINDLER LIFTEC SDN BHD,BN,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9387,0,1,0,NON_PUBLIC,,,,,,,,,,OTHER,0.9387,,OTHER;ASIA_OTHER;EUROPE,0.9387;0.0604;0.0009,0,,,,,,,,
BN,894500ZJD55V739W9609,ULAP Networks Sdn Bhd,BN,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9387,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,OTHER,0.9387,,OTHER;ASIA_OTHER;EUROPE,0.9387;0.0604;0.0009,0,,,,,,,,
BN,213800W6IT68NND1FE22,AMMAR SDN BHD,BN,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9114,0,1,1,NON_CONSOLIDATING,,,,,,,,,,OTHER,0.9114,,OTHER;ASIA_OTHER;EUROPE,0.9114;0.0878;0.0008,0,,,,,,,,
BN,549300VHI2VQP4M9O228,DVY CONSULTING INC.,BN,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8393,0,1,0,NATURAL_PERSONS,,,,,,,,,,OTHER,0.8393,,OTHER;ASIA_OTHER;EUROPE,0.8393;0.16;0.0008,0,,,,,,,,
BN,549300NG9J17JD5HTZ65,"GAIA ENTERPRISE., LTD",BN,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7774,0,1,1,NON_CONSOLIDATING,,,,,,,,,,OTHER,0.7774,,OTHER;ASIA_OTHER;EUROPE,0.7774;0.2218;0.0007,0,,,,,,,,
